province,district,month,cloud_cover_pct
Bilecik,Bozüyük,7,21.39
Bilecik,Bozüyük,8,26.0
Bilecik,Bozüyük,9,35.82
Bilecik,Bozüyük,10,46.61
Bilecik,Bozüyük,11,52.19
Bilecik,Bozüyük,12,61.75
Bilecik,Gölpazarı,1,65.49
Bilecik,Gölpazarı,2,64.1
Bilecik,Gölpazarı,3,65.23
Bilecik,Gölpazarı,4,52.61
Bilecik,Gölpazarı,5,54.15
Bilecik,Gölpazarı,6,45.11
Bilecik,Gölpazarı,7,25.26
Bilecik,Gölpazarı,8,28.65
Bilecik,Gölpazarı,9,36.76
Bilecik,Gölpazarı,10,47.03
Bilecik,Gölpazarı,11,53.42
Bilecik,Gölpazarı,12,60.91
Bilecik,Merkez,1,64.48
Bilecik,Merkez,2,63.67
Bilecik,Merkez,3,64.44
Bilecik,Merkez,4,51.94
Bilecik,Merkez,5,52.97
Bilecik,Merkez,6,41.74
Bilecik,Merkez,7,20.83
Bilecik,Merkez,8,24.29
Bilecik,Merkez,9,34.07
Bilecik,Merkez,10,45.27
Bilecik,Merkez,11,51.87
Bilecik,Merkez,12,61.06
Bilecik,Osmaneli,1,65.5
Bilecik,Osmaneli,2,64.12
Bilecik,Osmaneli,3,64.86
Bilecik,Osmaneli,4,51.27
Bilecik,Osmaneli,5,52.8
Bilecik,Osmaneli,6,42.09
Bilecik,Osmaneli,7,21.2
Bilecik,Osmaneli,8,23.46
Bilecik,Osmaneli,9,34.62
Bilecik,Osmaneli,10,46.18
Bilecik,Osmaneli,11,53.94
Bilecik,Osmaneli,12,62.06
Bilecik,Pazaryeri,1,65.0
Bilecik,Pazaryeri,2,64.09
Bilecik,Pazaryeri,3,65.1
Bilecik,Pazaryeri,4,52.56
Bilecik,Pazaryeri,5,53.63
Bilecik,Pazaryeri,6,42.94
Bilecik,Pazaryeri,7,21.41
Bilecik,Pazaryeri,8,25.62
Bilecik,Pazaryeri,9,34.87
Bilecik,Pazaryeri,10,45.75
Bilecik,Pazaryeri,11,51.52
Bilecik,Pazaryeri,12,61.06
Bilecik,Söğüt,1,65.1
Bilecik,Söğüt,2,63.77
Bilecik,Söğüt,3,64.07
Bilecik,Söğüt,4,52.06
Bilecik,Söğüt,5,53.13
Bilecik,Söğüt,6,43.58
Bilecik,Söğüt,7,22.44
Bilecik,Söğüt,8,26.49
Bilecik,Söğüt,9,35.76
Bilecik,Söğüt,10,46.21
Bilecik,Söğüt,11,51.6
Bilecik,Söğüt,12,60.59
Sinop,Gerze,1,69.01
Sinop,Gerze,2,68.49
Sinop,Gerze,3,66.22
Sinop,Gerze,4,55.26
Sinop,Gerze,5,53.77
Sinop,Gerze,6,41.66
Sinop,Gerze,7,22.88
Sinop,Gerze,8,25.39
Sinop,Gerze,9,38.34
Sinop,Gerze,10,53.95
Sinop,Gerze,11,57.31
Sinop,Gerze,12,64.11
Sinop,Merkez,1,71.53
Sinop,Merkez,2,68.48
Sinop,Merkez,3,64.81
Sinop,Merkez,4,53.37
Sinop,Merkez,5,52.25
Sinop,Merkez,6,39.9
Sinop,Merkez,7,21.88
Sinop,Merkez,8,23.1
Sinop,Merkez,9,37.02
Sinop,Merkez,10,53.53
Sinop,Merkez,11,60.37
Sinop,Merkez,12,66.97
Sinop,Saraydüzü,1,64.67
Sinop,Saraydüzü,2,63.85
Sinop,Saraydüzü,3,65.54
Sinop,Saraydüzü,4,54.91
Sinop,Saraydüzü,5,55.37
Sinop,Saraydüzü,6,43.7
Sinop,Saraydüzü,7,22.48
Sinop,Saraydüzü,8,23.65
Sinop,Saraydüzü,9,34.34
Sinop,Saraydüzü,10,50.52
Sinop,Saraydüzü,11,51.34
Sinop,Saraydüzü,12,60.89
Sinop,Türkeli,1,70.08
Sinop,Türkeli,2,68.8
Sinop,Türkeli,3,65.42
Sinop,Türkeli,4,53.73
Sinop,Türkeli,5,53.39
Sinop,Türkeli,6,41.74
Sinop,Türkeli,7,22.77
Sinop,Türkeli,8,24.1
Sinop,Türkeli,9,37.14
Sinop,Türkeli,10,53.25
Sinop,Türkeli,11,58.64
Sinop,Türkeli,12,66.36
Sirnak,Beytüşşebap,1,56.7
Sirnak,Beytüşşebap,2,50.09
Sirnak,Beytüşşebap,3,63.4
Sirnak,Beytüşşebap,4,48.35
Sirnak,Beytüşşebap,5,39.09
Sirnak,Beytüşşebap,6,13.85
Sirnak,Beytüşşebap,7,7.39
Sirnak,Beytüşşebap,8,7.7
Sirnak,Beytüşşebap,9,8.78
Sirnak,Beytüşşebap,10,32.25
Sirnak,Beytüşşebap,11,46.5
Sirnak,Beytüşşebap,12,50.51
Sirnak,Cizre,1,55.02
Sirnak,Cizre,2,47.68
Sirnak,Cizre,3,56.71
Sirnak,Cizre,4,43.49
Sirnak,Cizre,5,34.14
Sirnak,Cizre,6,10.44
Sirnak,Cizre,7,3.51
Sirnak,Cizre,8,3.43
Sirnak,Cizre,9,6.04
Sirnak,Cizre,10,28.52
Sirnak,Cizre,11,42.24
Sirnak,Cizre,12,48.2
Sirnak,Güçlükonak,1,55.31
Sirnak,Güçlükonak,2,48.64
Sirnak,Güçlükonak,3,57.33
Sirnak,Güçlükonak,4,44.57
Sirnak,Güçlükonak,5,35.18
Sirnak,Güçlükonak,6,11.71
Sirnak,Güçlükonak,7,4.42
Sirnak,Güçlükonak,8,4.44
Sirnak,Güçlükonak,9,6.76
Sirnak,Güçlükonak,10,29.6
Sirnak,Güçlükonak,11,42.02
Sirnak,Güçlükonak,12,48.43
Sirnak,Merkez,1,56.54
Sirnak,Merkez,2,49.56
Sirnak,Merkez,3,60.04
Sirnak,Merkez,4,45.79
Sirnak,Merkez,5,36.09
Sirnak,Merkez,6,11.8
Sirnak,Merkez,7,4.51
Sirnak,Merkez,8,4.75
Sirnak,Merkez,9,6.91
Sirnak,Merkez,10,29.98
Sirnak,Merkez,11,43.58
Sirnak,Merkez,12,49.24
Sirnak,Silopi,1,52.86
Sirnak,Silopi,2,46.01
Sirnak,Silopi,3,55.35
Sirnak,Silopi,4,42.4
Sirnak,Silopi,5,32.05
Sirnak,Silopi,6,9.58
Sirnak,Silopi,7,3.11
Sirnak,Silopi,8,3.25
Sirnak,Silopi,9,5.32
Sirnak,Silopi,10,27.46
Sirnak,Silopi,11,41.33
Sirnak,Silopi,12,47.29
Sirnak,Uludere,1,54.18
Sirnak,Uludere,2,48.32
Sirnak,Uludere,3,59.5
Sirnak,Uludere,4,45.28
Sirnak,Uludere,5,34.5
Sirnak,Uludere,6,10.5
Sirnak,Uludere,7,5.06
Sirnak,Uludere,8,5.26
Sirnak,Uludere,9,6.28
Sirnak,Uludere,10,28.44
Sirnak,Uludere,11,42.67
Sirnak,Uludere,12,47.73
Çorum,Merkez,1,64.54
Çorum,Merkez,2,60.48
Çorum,Merkez,3,62.71
Çorum,Merkez,4,52.99
Çorum,Merkez,5,53.14
Çorum,Merkez,6,40.17
Çorum,Merkez,7,17.65
Çorum,Merkez,8,17.45
Çorum,Merkez,9,26.61
Çorum,Merkez,10,42.16
Çorum,Merkez,11,46.93
Çorum,Merkez,12,61.01
Çorum,Ortaköy,1,61.84
Çorum,Ortaköy,2,59.14
Çorum,Ortaköy,3,63.97
Çorum,Ortaköy,4,54.09
Çorum,Ortaköy,5,53.67
Çorum,Ortaköy,6,40.14
Çorum,Ortaköy,7,19.41
Çorum,Ortaköy,8,19.8
Çorum,Ortaköy,9,29.5
Çorum,Ortaköy,10,45.48
Çorum,Ortaköy,11,46.21
Çorum,Ortaköy,12,56.3
Çorum,Osmancık,1,64.48
Çorum,Osmancık,2,61.19
Çorum,Osmancık,3,63.5
Çorum,Osmancık,4,53.28
Çorum,Osmancık,5,54.37
Çorum,Osmancık,6,41.29
Çorum,Osmancık,7,19.07
Çorum,Osmancık,8,19.45
Çorum,Osmancık,9,28.58
Çorum,Osmancık,10,43.94
Çorum,Osmancık,11,47.47
Çorum,Osmancık,12,61.91
Çorum,Oğuzlar,1,64.97
Çorum,Oğuzlar,2,60.54
Çorum,Oğuzlar,3,63.36
Çorum,Oğuzlar,4,53.13
Çorum,Oğuzlar,5,54.49
Çorum,Oğuzlar,6,41.91
Çorum,Oğuzlar,7,18.45
Çorum,Oğuzlar,8,18.09
Çorum,Oğuzlar,9,28.05
Çorum,Oğuzlar,10,43.78
Çorum,Oğuzlar,11,46.55
Çorum,Oğuzlar,12,61.91
Çorum,Sungurlu,1,59.3
Çorum,Sungurlu,2,56.16
Çorum,Sungurlu,3,59.55
Çorum,Sungurlu,4,50.4
Çorum,Sungurlu,5,49.49
Çorum,Sungurlu,6,36.49
Çorum,Sungurlu,7,14.49
Çorum,Sungurlu,8,14.69
Çorum,Sungurlu,9,22.03
Çorum,Sungurlu,10,36.95
Çorum,Sungurlu,11,41.76
Çorum,Sungurlu,12,54.81
Çorum,Uğurludağ,1,60.19
Çorum,Uğurludağ,2,56.52
Çorum,Uğurludağ,3,59.07
Çorum,Uğurludağ,4,50.57
Çorum,Uğurludağ,5,50.39
Çorum,Uğurludağ,6,36.33
Çorum,Uğurludağ,7,14.17
Çorum,Uğurludağ,8,14.31
Çorum,Uğurludağ,9,22.71
Çorum,Uğurludağ,10,37.03
Çorum,Uğurludağ,11,42.37
Çorum,Uğurludağ,12,56.63
Çorum,İskilip,1,63.79
Çorum,İskilip,2,59.2
Çorum,İskilip,3,61.4
Çorum,İskilip,4,52.04
Çorum,İskilip,5,52.79
Çorum,İskilip,6,38.8
Çorum,İskilip,7,16.64
Çorum,İskilip,8,16.13
Çorum,İskilip,9,25.05
Çorum,İskilip,10,39.83
Çorum,İskilip,11,45.38
Çorum,İskilip,12,60.95
Adana,Sarıçam,1,51.32
Adana,Sarıçam,2,47.23
Adana,Sarıçam,3,49.7
Adana,Sarıçam,4,45.56
Adana,Sarıçam,5,41.11
Adana,Sarıçam,6,28.29
Adana,Sarıçam,7,16.6
Adana,Sarıçam,8,17.53
Adana,Sarıçam,9,15.57
Adana,Sarıçam,10,27.56
Adana,Sarıçam,11,38.2
Adana,Sarıçam,12,45.83
Ankara,Pursaklar,1,60.84
Ankara,Pursaklar,2,56.79
Ankara,Pursaklar,3,58.92
Ankara,Pursaklar,4,49.54
Ankara,Pursaklar,5,49.33
Ankara,Pursaklar,6,36.88
Ankara,Pursaklar,7,13.81
Ankara,Pursaklar,8,14.01
Ankara,Pursaklar,9,21.79
Ankara,Pursaklar,10,33.89
Ankara,Pursaklar,11,43.32
Ankara,Pursaklar,12,56.18
Antalya,Aksu,1,52.69
Antalya,Aksu,2,48.26
Antalya,Aksu,3,44.84
Antalya,Aksu,4,38.91
Antalya,Aksu,5,34.17
Antalya,Aksu,6,19.88
Antalya,Aksu,7,5.46
Antalya,Aksu,8,6.98
Antalya,Aksu,9,13.32
Antalya,Aksu,10,25.07
Antalya,Aksu,11,38.12
Antalya,Aksu,12,49.18
Aksaray,Gülağaç,1,58.66
Aksaray,Gülağaç,2,52.03
Aksaray,Gülağaç,3,57.41
Aksaray,Gülağaç,4,48.91
Aksaray,Gülağaç,5,43.14
Aksaray,Gülağaç,6,29.16
Aksaray,Gülağaç,7,9.17
Aksaray,Gülağaç,8,9.26
Aksaray,Gülağaç,9,14.24
Aksaray,Gülağaç,10,29.71
Aksaray,Gülağaç,11,38.81
Aksaray,Gülağaç,12,51.72
Aksaray,Güzelyurt,1,57.31
Aksaray,Güzelyurt,2,50.38
Aksaray,Güzelyurt,3,56.48
Aksaray,Güzelyurt,4,48.59
Aksaray,Güzelyurt,5,42.33
Aksaray,Güzelyurt,6,28.2
Aksaray,Güzelyurt,7,9.18
Aksaray,Güzelyurt,8,9.73
Aksaray,Güzelyurt,9,14.02
Aksaray,Güzelyurt,10,28.84
Aksaray,Güzelyurt,11,38.47
Aksaray,Güzelyurt,12,50.36
Aksaray,Merkez,1,57.18
Aksaray,Merkez,2,51.36
Aksaray,Merkez,3,55.46
Aksaray,Merkez,4,47.09
Aksaray,Merkez,5,40.67
Aksaray,Merkez,6,27.26
Aksaray,Merkez,7,7.76
Aksaray,Merkez,8,7.98
Aksaray,Merkez,9,13.46
Aksaray,Merkez,10,27.73
Aksaray,Merkez,11,37.6
Aksaray,Merkez,12,51.0
Aksaray,Ortaköy,1,57.66
Aksaray,Ortaköy,2,52.38
Aksaray,Ortaköy,3,56.75
Aksaray,Ortaköy,4,47.64
Aksaray,Ortaköy,5,43.23
Aksaray,Ortaköy,6,30.38
Aksaray,Ortaköy,7,10.27
Aksaray,Ortaköy,8,10.15
Aksaray,Ortaköy,9,16.58
Aksaray,Ortaköy,10,31.18
Aksaray,Ortaköy,11,39.73
Aksaray,Ortaköy,12,51.71
Aksaray,Sarıyahşi,1,57.39
Aksaray,Sarıyahşi,2,52.45
Aksaray,Sarıyahşi,3,55.55
Aksaray,Sarıyahşi,4,46.29
Aksaray,Sarıyahşi,5,42.76
Aksaray,Sarıyahşi,6,29.8
Aksaray,Sarıyahşi,7,9.72
Aksaray,Sarıyahşi,8,9.47
Aksaray,Sarıyahşi,9,16.29
Aksaray,Sarıyahşi,10,30.42
Aksaray,Sarıyahşi,11,40.18
Aksaray,Sarıyahşi,12,52.76
Amasya,Göynücek,1,62.89
Amasya,Göynücek,2,60.43
Amasya,Göynücek,3,64.69
Amasya,Göynücek,4,54.55
Amasya,Göynücek,5,53.66
Amasya,Göynücek,6,41.29
Amasya,Göynücek,7,21.08
Amasya,Göynücek,8,21.24
Amasya,Göynücek,9,29.89
Amasya,Göynücek,10,47.01
Amasya,Göynücek,11,47.2
Amasya,Göynücek,12,57.42
Amasya,Gümüşhacıköy,1,62.68
Amasya,Gümüşhacıköy,2,61.06
Amasya,Gümüşhacıköy,3,64.39
Amasya,Gümüşhacıköy,4,54.81
Amasya,Gümüşhacıköy,5,55.37
Amasya,Gümüşhacıköy,6,43.68
Amasya,Gümüşhacıköy,7,21.87
Amasya,Gümüşhacıköy,8,21.62
Amasya,Gümüşhacıköy,9,31.54
Amasya,Gümüşhacıköy,10,46.15
Amasya,Gümüşhacıköy,11,47.14
Amasya,Gümüşhacıköy,12,57.81
Amasya,Hamamözü,1,63.07
Amasya,Hamamözü,2,59.79
Amasya,Hamamözü,3,63.16
Amasya,Hamamözü,4,53.06
Amasya,Hamamözü,5,53.9
Amasya,Hamamözü,6,42.7
Amasya,Hamamözü,7,20.13
Amasya,Hamamözü,8,20.26
Amasya,Hamamözü,9,29.86
Amasya,Hamamözü,10,44.73
Amasya,Hamamözü,11,46.42
Amasya,Hamamözü,12,58.23
Amasya,Merkez,1,63.99
Amasya,Merkez,2,61.33
Amasya,Merkez,3,64.5
Amasya,Merkez,4,54.6
Amasya,Merkez,5,52.87
Amasya,Merkez,6,42.85
Amasya,Merkez,7,24.66
Amasya,Merkez,8,23.51
Amasya,Merkez,9,30.92
Amasya,Merkez,10,47.38
Amasya,Merkez,11,47.69
Amasya,Merkez,12,58.14
Amasya,Merzifon,1,63.65
Amasya,Merzifon,2,61.23
Amasya,Merzifon,3,64.42
Amasya,Merzifon,4,54.56
Amasya,Merzifon,5,54.84
Amasya,Merzifon,6,42.86
Amasya,Merzifon,7,21.93
Amasya,Merzifon,8,22.15
Amasya,Merzifon,9,31.29
Amasya,Merzifon,10,47.72
Amasya,Merzifon,11,47.66
Amasya,Merzifon,12,58.35
Tokat,Erbaa,1,67.05
Tokat,Erbaa,2,62.95
Tokat,Erbaa,3,68.59
Tokat,Erbaa,4,58.54
Tokat,Erbaa,5,57.96
Tokat,Erbaa,6,52.66
Tokat,Erbaa,7,41.69
Tokat,Erbaa,8,43.94
Tokat,Erbaa,9,46.27
Tokat,Erbaa,10,56.84
Tokat,Erbaa,11,53.09
Tokat,Erbaa,12,60.4
Tokat,Merkez,1,67.17
Tokat,Merkez,2,62.59
Tokat,Merkez,3,67.04
Tokat,Merkez,4,57.59
Tokat,Merkez,5,56.09
Tokat,Merkez,6,48.65
Tokat,Merkez,7,35.41
Tokat,Merkez,8,34.59
Tokat,Merkez,9,38.02
Tokat,Merkez,10,50.17
Tokat,Merkez,11,50.0
Tokat,Merkez,12,59.67
Tokat,Niksar,1,68.22
Tokat,Niksar,2,62.35
Tokat,Niksar,3,67.75
Tokat,Niksar,4,58.46
Tokat,Niksar,5,56.48
Tokat,Niksar,6,51.69
Tokat,Niksar,7,39.47
Tokat,Niksar,8,39.84
Tokat,Niksar,9,41.8
Tokat,Niksar,10,52.79
Tokat,Niksar,11,52.82
Tokat,Niksar,12,60.85
Tokat,Pazar,1,64.01
Tokat,Pazar,2,60.29
Tokat,Pazar,3,64.09
Tokat,Pazar,4,54.54
Tokat,Pazar,5,52.19
Tokat,Pazar,6,40.99
Tokat,Pazar,7,26.63
Tokat,Pazar,8,25.36
Tokat,Pazar,9,30.16
Tokat,Pazar,10,45.35
Tokat,Pazar,11,45.98
Tokat,Pazar,12,57.0
Tokat,Reşadiye,1,69.7
Tokat,Reşadiye,2,62.96
Tokat,Reşadiye,3,68.96
Tokat,Reşadiye,4,60.28
Tokat,Reşadiye,5,59.22
Tokat,Reşadiye,6,53.89
Tokat,Reşadiye,7,43.76
Tokat,Reşadiye,8,42.35
Tokat,Reşadiye,9,42.81
Tokat,Reşadiye,10,54.07
Tokat,Reşadiye,11,55.49
Tokat,Reşadiye,12,62.16
Tokat,Sulusaray,1,64.38
Tokat,Sulusaray,2,59.71
Tokat,Sulusaray,3,64.39
Tokat,Sulusaray,4,55.66
Tokat,Sulusaray,5,53.08
Tokat,Sulusaray,6,41.46
Tokat,Sulusaray,7,25.81
Tokat,Sulusaray,8,23.7
Tokat,Sulusaray,9,30.18
Tokat,Sulusaray,10,44.69
Tokat,Sulusaray,11,46.91
Tokat,Sulusaray,12,57.15
Tokat,Turhal,1,64.59
Tokat,Turhal,2,60.56
Tokat,Turhal,3,64.34
Tokat,Turhal,4,54.54
Tokat,Turhal,5,52.3
Tokat,Turhal,6,40.4
Tokat,Turhal,7,23.9
Tokat,Turhal,8,22.52
Tokat,Turhal,9,29.98
Tokat,Turhal,10,45.96
Tokat,Turhal,11,46.57
Tokat,Turhal,12,57.97
Tokat,Yeşilyurt,1,65.07
Tokat,Yeşilyurt,2,59.75
Tokat,Yeşilyurt,3,65.04
Tokat,Yeşilyurt,4,56.27
Tokat,Yeşilyurt,5,53.33
Tokat,Yeşilyurt,6,42.77
Tokat,Yeşilyurt,7,28.32
Tokat,Yeşilyurt,8,26.1
Tokat,Yeşilyurt,9,31.33
Tokat,Yeşilyurt,10,44.99
Tokat,Yeşilyurt,11,47.59
Tokat,Yeşilyurt,12,57.4
Tokat,Zile,1,62.84
Tokat,Zile,2,59.04
Tokat,Zile,3,63.38
Tokat,Zile,4,54.3
Tokat,Zile,5,52.67
Tokat,Zile,6,39.57
Tokat,Zile,7,22.73
Tokat,Zile,8,22.27
Tokat,Zile,9,28.25
Tokat,Zile,10,44.31
Tokat,Zile,11,45.12
Tokat,Zile,12,56.02
Trabzon,Akçaabat,1,67.31
Trabzon,Akçaabat,2,63.82
Trabzon,Akçaabat,3,68.81
Trabzon,Akçaabat,4,60.14
Trabzon,Akçaabat,5,59.26
Trabzon,Akçaabat,6,57.6
Trabzon,Akçaabat,7,50.41
Trabzon,Akçaabat,8,55.98
Trabzon,Akçaabat,9,52.16
Trabzon,Akçaabat,10,57.48
Trabzon,Akçaabat,11,57.81
Trabzon,Akçaabat,12,61.12
Sakarya,Söğütlü,1,67.26
Sakarya,Söğütlü,2,66.28
Sakarya,Söğütlü,3,65.62
Sakarya,Söğütlü,4,53.8
Sakarya,Söğütlü,5,54.55
Sakarya,Söğütlü,6,46.59
Sakarya,Söğütlü,7,27.19
Sakarya,Söğütlü,8,27.69
Sakarya,Söğütlü,9,39.25
Sakarya,Söğütlü,10,51.89
Sakarya,Söğütlü,11,57.1
Sakarya,Söğütlü,12,63.74
Sakarya,Taraklı,1,67.83
Sakarya,Taraklı,2,66.49
Sakarya,Taraklı,3,68.1
Sakarya,Taraklı,4,55.45
Sakarya,Taraklı,5,58.02
Sakarya,Taraklı,6,52.37
Sakarya,Taraklı,7,33.85
Sakarya,Taraklı,8,35.41
Sakarya,Taraklı,9,42.77
Sakarya,Taraklı,10,52.93
Sakarya,Taraklı,11,57.38
Sakarya,Taraklı,12,63.63
Samsun,Alaçam,1,68.51
Samsun,Alaçam,2,67.95
Samsun,Alaçam,3,67.77
Samsun,Alaçam,4,56.78
Samsun,Alaçam,5,56.3
Samsun,Alaçam,6,44.99
Samsun,Alaçam,7,24.84
Samsun,Alaçam,8,27.7
Samsun,Alaçam,9,39.78
Samsun,Alaçam,10,54.95
Samsun,Alaçam,11,55.92
Samsun,Alaçam,12,63.66
Samsun,Asarcik,1,66.88
Samsun,Asarcik,2,65.48
Samsun,Asarcik,3,70.36
Samsun,Asarcik,4,59.69
Samsun,Asarcik,5,59.74
Samsun,Asarcik,6,55.0
Samsun,Asarcik,7,41.47
Samsun,Asarcik,8,44.89
Samsun,Asarcik,9,50.29
Samsun,Asarcik,10,60.29
Samsun,Asarcik,11,56.12
Samsun,Asarcik,12,62.17
Samsun,Ayvacık,1,68.32
Samsun,Ayvacık,2,66.15
Samsun,Ayvacık,3,69.45
Samsun,Ayvacık,4,59.37
Samsun,Ayvacık,5,59.95
Samsun,Ayvacık,6,54.53
Samsun,Ayvacık,7,42.64
Samsun,Ayvacık,8,46.83
Samsun,Ayvacık,9,50.85
Samsun,Ayvacık,10,60.28
Samsun,Ayvacık,11,56.39
Samsun,Ayvacık,12,63.19
Samsun,Bafra,1,68.38
Samsun,Bafra,2,67.01
Samsun,Bafra,3,66.64
Samsun,Bafra,4,56.2
Samsun,Bafra,5,54.52
Samsun,Bafra,6,44.56
Samsun,Bafra,7,27.62
Samsun,Bafra,8,29.62
Samsun,Bafra,9,39.87
Samsun,Bafra,10,54.24
Samsun,Bafra,11,55.47
Samsun,Bafra,12,62.66
Samsun,Havza,1,65.77
Samsun,Havza,2,63.41
Samsun,Havza,3,67.67
Samsun,Havza,4,56.8
Samsun,Havza,5,56.33
Samsun,Havza,6,47.13
Samsun,Havza,7,28.94
Samsun,Havza,8,30.21
Samsun,Havza,9,38.9
Samsun,Havza,10,54.09
Samsun,Havza,11,53.06
Samsun,Havza,12,60.5
Samsun,Kavak,1,67.74
Samsun,Kavak,2,66.39
Samsun,Kavak,3,70.54
Samsun,Kavak,4,59.48
Samsun,Kavak,5,60.25
Samsun,Kavak,6,54.36
Samsun,Kavak,7,39.19
Samsun,Kavak,8,42.96
Samsun,Kavak,9,48.96
Samsun,Kavak,10,61.84
Samsun,Kavak,11,57.01
Samsun,Kavak,12,62.58
Samsun,Ladik,1,65.69
Samsun,Ladik,2,63.17
Samsun,Ladik,3,68.35
Samsun,Ladik,4,57.99
Samsun,Ladik,5,57.75
Samsun,Ladik,6,50.84
Samsun,Ladik,7,35.39
Samsun,Ladik,8,37.67
Samsun,Ladik,9,44.43
Samsun,Ladik,10,55.49
Samsun,Ladik,11,51.85
Samsun,Ladik,12,60.56
Samsun,Merkez,1,67.6
Samsun,Merkez,2,66.26
Samsun,Merkez,3,67.69
Samsun,Merkez,4,57.36
Samsun,Merkez,5,56.04
Samsun,Merkez,6,45.87
Samsun,Merkez,7,28.11
Samsun,Merkez,8,30.97
Samsun,Merkez,9,40.48
Samsun,Merkez,10,55.55
Samsun,Merkez,11,55.19
Samsun,Merkez,12,62.94
Manisa,Kula,1,51.29
Manisa,Kula,2,49.88
Manisa,Kula,3,51.98
Manisa,Kula,4,42.6
Manisa,Kula,5,43.21
Manisa,Kula,6,29.17
Manisa,Kula,7,8.12
Manisa,Kula,8,10.47
Manisa,Kula,9,18.18
Manisa,Kula,10,26.72
Manisa,Kula,11,38.53
Manisa,Kula,12,47.4
Manisa,Köprübaşı,1,54.6
Manisa,Köprübaşı,2,53.42
Manisa,Köprübaşı,3,53.1
Manisa,Köprübaşı,4,42.99
Manisa,Köprübaşı,5,43.4
Manisa,Köprübaşı,6,29.01
Manisa,Köprübaşı,7,7.2
Manisa,Köprübaşı,8,9.72
Manisa,Köprübaşı,9,18.86
Manisa,Köprübaşı,10,29.05
Manisa,Köprübaşı,11,41.83
Manisa,Köprübaşı,12,51.35
Manisa,Kırkağaç,1,60.58
Manisa,Kırkağaç,2,58.31
Manisa,Kırkağaç,3,55.81
Manisa,Kırkağaç,4,44.9
Manisa,Kırkağaç,5,45.37
Manisa,Kırkağaç,6,28.63
Manisa,Kırkağaç,7,8.25
Manisa,Kırkağaç,8,12.11
Manisa,Kırkağaç,9,22.44
Manisa,Kırkağaç,10,34.39
Manisa,Kırkağaç,11,47.34
Manisa,Kırkağaç,12,56.12
Manisa,Merkez,1,54.4
Manisa,Merkez,2,52.49
Manisa,Merkez,3,50.78
Manisa,Merkez,4,41.38
Manisa,Merkez,5,40.77
Manisa,Merkez,6,24.75
Manisa,Merkez,7,5.23
Manisa,Merkez,8,7.66
Manisa,Merkez,9,17.69
Manisa,Merkez,10,26.84
Manisa,Merkez,11,41.86
Manisa,Merkez,12,50.82
Manisa,Salihli,1,52.81
Manisa,Salihli,2,51.09
Manisa,Salihli,3,51.22
Manisa,Salihli,4,40.65
Manisa,Salihli,5,41.74
Manisa,Salihli,6,27.35
Manisa,Salihli,7,6.96
Manisa,Salihli,8,9.64
Manisa,Salihli,9,17.87
Manisa,Salihli,10,27.08
Manisa,Salihli,11,39.52
Manisa,Salihli,12,49.19
Manisa,Saruhanlı,1,54.2
Manisa,Saruhanlı,2,51.73
Manisa,Saruhanlı,3,50.17
Manisa,Saruhanlı,4,40.66
Manisa,Saruhanlı,5,40.33
Manisa,Saruhanlı,6,24.9
Manisa,Saruhanlı,7,5.31
Manisa,Saruhanlı,8,7.88
Manisa,Saruhanlı,9,17.63
Manisa,Saruhanlı,10,26.75
Manisa,Saruhanlı,11,41.77
Manisa,Saruhanlı,12,50.51
Manisa,Sarıgöl,1,51.85
Manisa,Sarıgöl,2,48.66
Manisa,Sarıgöl,3,50.64
Manisa,Sarıgöl,4,40.95
Manisa,Sarıgöl,5,40.61
Manisa,Sarıgöl,6,27.05
Manisa,Sarıgöl,7,7.02
Manisa,Sarıgöl,8,9.07
Manisa,Sarıgöl,9,16.21
Manisa,Sarıgöl,10,25.36
Manisa,Sarıgöl,11,37.71
Manisa,Sarıgöl,12,47.06
Manisa,Selendi,1,51.83
Manisa,Selendi,2,50.28
Manisa,Selendi,3,52.48
Manisa,Selendi,4,42.79
Manisa,Selendi,5,42.93
Manisa,Selendi,6,29.15
Manisa,Selendi,7,7.8
Manisa,Selendi,8,9.91
Manisa,Selendi,9,18.04
Manisa,Selendi,10,26.67
Manisa,Selendi,11,38.38
Manisa,Selendi,12,46.91
Manisa,Soma,1,62.12
Manisa,Soma,2,59.34
Manisa,Soma,3,57.02
Manisa,Soma,4,45.01
Manisa,Soma,5,45.44
Manisa,Soma,6,29.34
Manisa,Soma,7,8.85
Manisa,Soma,8,13.65
Manisa,Soma,9,23.65
Manisa,Soma,10,35.88
Manisa,Soma,11,49.43
Manisa,Soma,12,58.63
Manisa,Turgutlu,1,54.05
Manisa,Turgutlu,2,52.56
Manisa,Turgutlu,3,51.26
Manisa,Turgutlu,4,41.36
Manisa,Turgutlu,5,41.52
Manisa,Turgutlu,6,25.9
Manisa,Turgutlu,7,6.0
Manisa,Turgutlu,8,8.91
Manisa,Turgutlu,9,18.03
Manisa,Turgutlu,10,28.31
Manisa,Turgutlu,11,41.99
Manisa,Turgutlu,12,51.47
Kayseri,İncesu,1,60.57
Kayseri,İncesu,2,54.54
Kayseri,İncesu,3,58.47
Kayseri,İncesu,4,51.17
Kayseri,İncesu,5,46.05
Kayseri,İncesu,6,31.07
Kayseri,İncesu,7,10.51
Kayseri,İncesu,8,9.59
Kayseri,İncesu,9,15.72
